CalfID,Pen,Block,Season_x,Phenotype,Growth,Milk,MBW,ADG,ODMI,PDMI,RFI,GF,PADG,RADG,DamID,Sire,Genotype,Sex,Day,Timepoint,Season_y,Year,Weight (kg),ConA Proliferation Index,LPS Proliferation Index,PWM Proliferation Index,Plasma Cortisol (ng/ml),IgG1 (ng/ml),IgG2 (ng/ml),IgM (ng/ml),IgG1 to IgG2,Total IgG (ng/ml),WBC,NEU,LYM,NLR,MONO,EOS,BAS,NEU%,LYM%,MONO%,EOS%,BAS%,RBC,HGB,HCT,MCV,MCH,MCHC,RDW%,PLT,MPV,IFNy,IL1a,IL1B,IL4,IL6,IL10,IL17A,MIP1alpha,IL36R,IP10,MCP1,MIP1b,TNFa,VEGFa,BHV1,BHV1_Log,BVDV1,BVDV1_Log,BRSV,BRSV_Log
2122,2,2209,Spring,HH,H,H,91.56876899,2.077922078,12.66515152,14.54054882,-1.875397308,0.164066105,1.884061448,0.19386063,9115,Prophet,HH,S,28DF,5,Spring,2022,396.45,0.8181008902077151,1.0940649496080626,0.6696258719086875,6.304,9.307021274,12.009354264,2.987047939,0.7749809914342618,21.316375538000003,10.3,2.95,6.44,0.4580745341614907,0.74,0.13,0.04,28.7,62.5,7.1,1.3,0.4,8.16,11.3,31.5,38.6,13.9,36,31.8,563,5.7,1.99,4.33,0.001,0.37,27.72,117.35,0.44,50.15,140.1,611.37,452.29,79.22,258.45,40.88,<4,0,256,8,.,.
2126,2,2209,Spring,HH,H,H,94.80219155,2.675324675,13.45820896,15.53140059,-2.073191631,0.198787572,1.917843248,0.757481427,9014,Prophet,HH,S,Brand,1,Spring,2022,171.9,1.2199134199134198,1.041434262948207,0.9626411815812338,7.7540000000000004,8.674260316,1.63018371,1.6806506810000001,5.3210323859756885,10.304444026,11.8,3.08,8.39,0.367103694874851,0.21,0.09,0.03,26.1,71.1,1.7,0.8,0.3,10.68,13.4,37,34.6,12.5,36.1,24.5,817,4.7,2.73,4.49,0.001,0.001,30.68,62.4,0.001,19.66,287.79,711.97,421.76,55.57,134.61,42.81,8,3,128,7,.,.
2126,2,2209,Spring,HH,H,H,94.80219155,2.675324675,13.45820896,15.53140059,-2.073191631,0.198787572,1.917843248,0.757481427,9014,Prophet,HH,S,Wean,2,Spring,2022,312.75,1.3453453453453454,1.3642495784148398,0.6684365781710914,0.042665,7.539319422,8.816034696000001,4.415723052,0.8551825942133292,16.355354118,10.22,2.27,7.37,0.30800542740841247,0.43,0.14,0.01,22.3,72.1,4.1,1.4,0.1,9.83,12.4,35.1,35.7,12.6,35.2,23.3,804,4.8,3.04,7.73,0.001,26.09,0.001,82.1,0.18,34.03,90.99,1042.89,470.11,95.21,425.17,51.13,<4,0,256,8,.,.
2126,2,2209,Spring,HH,H,H,94.80219155,2.675324675,13.45820896,15.53140059,-2.073191631,0.198787572,1.917843248,0.757481427,9014,Prophet,HH,S,14DPW,3,Spring,2022,.,1.109907120743034,1.0412757973733582,1.1152030217186024,8.044,7.748928908,8.95061277,3.4692873300000002,0.8657428387442127,16.699541678,11.1,2.72,7.24,0.37569060773480667,0.93,0.18,0.03,24.5,65.2,8.5,1.6,0.2,9.26,11.7,32.2,34.8,12.6,36.3,22.5,729,4.9,1.65,2.12,0.001,39.84,0.001,33.12,0.001,25.84,173.38,709.08,256.29,203.11,115.45,23.25,<4,0,128,7,.,.
2126,2,2209,Spring,HH,H,H,94.80219155,2.675324675,13.45820896,15.53140059,-2.073191631,0.198787572,1.917843248,0.757481427,9014,Prophet,HH,S,60DPW,4,Spring,2022,353.25,0.7961711711711712,0.9248120300751879,0.7627551020408162,37.33,7.892000082,13.074306038000001,2.946439883,0.6036266903239212,20.966306120000002,8.98,2.52,6.07,0.41515650741350907,0.28,0.09,0.02,28,67.6,3,1.1,0.3,9.32,11.5,33.1,35.5,12.3,34.6,22.8,487,5.3,1.74,1.68,0.001,0.001,2.96,42.73,1.74,12.69,83.57,606.21,185.8,56.6,131.38,21.18,<4,0,64,6,.,.
2126,2,2209,Spring,HH,H,H,94.80219155,2.675324675,13.45820896,15.53140059,-2.073191631,0.198787572,1.917843248,0.757481427,9014,Prophet,HH,S,28DF,5,Spring,2022,381.6,0.6390020366598779,2.4097345132743357,0.6499162479061978,3.6,7.519659351,11.428496288,3.093833826,0.6579745192633693,18.948155639,9.63,3.21,5.7,0.5631578947368421,0.57,0.12,0.03,33.3,59.2,6,1.2,0.3,8.18,10.7,29.7,36.2,13.1,36.1,29.5,493,5.3,1.13,2.94,0.001,0.001,1.78,67.39,0.01,23.4,171.12,403.92,285.42,58.04,272.99,34.24,<4,0,128,7,.,.
2131,1,2209,Spring,HL,H,L,93.97858021,1.941558442,17.5358209,14.88942995,2.646390941,0.110719564,1.97916737,-0.037608928,9113,Fortune,HL,S,Brand,1,Spring,2022,149.4,.,.,.,8.968,14.335877231000001,4.2363451119999995,1.2610950360000002,3.3840201522750735,18.572222343,9.38,2.54,6.52,0.3895705521472393,0.19,0.05,0.08,27.1,69.6,1.9,0.5,0.9,9.9,12.4,34.8,35.2,12.6,35.8,27.5,676,4.7,1.44,6.09,0.001,0.001,1.78,53.57,0.35,14.59,289.07,426.49,324.31,34.15,251.23,47.01,<4,0,32,5,.,.
2131,1,2209,Spring,HL,H,L,93.97858021,1.941558442,17.5358209,14.88942995,2.646390941,0.110719564,1.97916737,-0.037608928,9113,Fortune,HL,S,Wean,2,Spring,2022,273.15000000000003,1.0483619344773791,0.8555183946488294,1.0287081339712918,0.042665,11.757090209000001,18.209217804,3.50301104,0.6456669548110591,29.966308013000003,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.76,4.95,0.001,19.02,6.72,56.35,0.001,32.84,92.44,486.38,245.15,42.64,347.64,49.14,<4,0,64,6,.,.
2131,1,2209,Spring,HL,H,L,93.97858021,1.941558442,17.5358209,14.88942995,2.646390941,0.110719564,1.97916737,-0.037608928,9113,Fortune,HL,S,14DPW,3,Spring,2022,.,0.8606965174129354,1.1986093003042158,0.8996363636363638,27.03,9.889414182,20.611528241000002,2.855498486,0.4798001422489475,30.500942423,9.94,2.94,6.39,0.46009389671361506,0.47,0.11,0.03,29.6,64.3,4.7,1.1,0.3,9.55,11.2,30.8,32.3,11.7,36.2,23,483,5.2,2.25,2.97,0.001,39.84,4.18,52.92,0.001,15.49,105.27,438.87,304.72,42.11,205.2,36.12,8,3,64,6,.,.
2131,1,2209,Spring,HL,H,L,93.97858021,1.941558442,17.5358209,14.88942995,2.646390941,0.110719564,1.97916737,-0.037608928,9113,Fortune,HL,S,60DPW,4,Spring,2022,336.6,.,.,.,24.560000000000002,10.149480301999999,16.58652313,1.8413080130000001,0.611911262080156,26.736003431999997,11.27,2.75,8,0.34375,0.38,0.1,0.04,24.4,71,3.4,0.9,0.3,10.38,12.5,36.6,35.3,12.1,34.2,25.8,568,5.3,2.13,1.2,0.001,0.001,12.05,41.04,4.82,1.7,370.77,327.07,167.38,30.85,81.76,17.4,<4,0,32,5,.,.
2131,1,2209,Spring,HL,H,L,93.97858021,1.941558442,17.5358209,14.88942995,2.646390941,0.110719564,1.97916737,-0.037608928,9113,Fortune,HL,S,28DF,5,Spring,2022,406.8,0.8687374749498997,2.536170212765957,1.0316326530612245,30.01,8.15447987,17.247581738,2.894967737,0.472789750694962,25.402061608,11.71,4.12,6.64,0.6204819277108434,0.81,0.12,0.02,35.2,56.7,6.9,1,0.2,8.34,10.4,29.3,35.2,12.5,35.4,27.4,724,5.6,1.15,5.78,0.001,14.96,0.001,84.76,0.01,21.19,137.75,401.58,333.28,68.7,184.52,42.43,4,2,64,6,.,.
2201,1,2209,Spring,HH,H,H,86.99211276,2.24025974,17.09850746,13.81322715,3.285280317,0.131020777,1.927028818,0.313230922,7106,Prophet,HH,S,Brand,1,Spring,2022,93.15,1.0147167034584252,0.6653508771929824,1.0365474339035767,3.551,10.09398044,3.8150430639999997,1.6413422979999999,2.6458365661059284,13.909023503999999,8.25,2.28,5.64,0.40425531914893614,0.2,0.1,0.03,27.6,68.4,2.5,1.2,0.3,12.54,14.1,39.6,31.6,11.2,35.5,21.3,762,4.4,3.43,5.15,0.001,26.09,4.18,93.44,1.04,24.81,142.98,1036.73,419.29,80.39,362.92,92.29,4,2,32,5,.,.
2201,1,2209,Spring,HH,H,H,86.99211276,2.24025974,17.09850746,13.81322715,3.285280317,0.131020777,1.927028818,0.313230922,7106,Prophet,HH,S,Wean,2,Spring,2022,272.7,.,.,.,0.042665,9.146823261,8.087943132,3.16081368,1.1309208177800527,17.234766393,7.54,1.99,5.22,0.38122605363984674,0.18,0.13,0.02,26.4,69.2,2.4,1.7,0.3,11.85,13.5,37,31.2,11.4,36.6,24.4,652,4.4,2.13,3.03,0.001,76.58,30.68,76.15,2.44,45.45,157.05,1084.83,357.32,76.15,448.93,149.31,<4,0,64,6,.,.
2201,1,2209,Spring,HH,H,H,86.99211276,2.24025974,17.09850746,13.81322715,3.285280317,0.131020777,1.927028818,0.313230922,7106,Prophet,HH,S,14DPW,3,Spring,2022,.,1.0401987353206865,0.7066983749504556,0.7452999104744853,24.25,9.970576925000001,10.325343166,6.9672080769999996,0.9656412154737678,20.295920091,6.11,1.22,4.47,0.27293064876957496,0.29,0.07,0.06,19.9,73.2,4.7,1.2,1,10.69,12.4,34,31.8,11.6,36.4,23.2,208,5.2,3.48,21.14,0.001,28.24,27.72,172.75,3.14,112.44,231.72,935.41,700.74,59.17,1531.81,104.41,4,2,512,9,.,.
2201,1,2209,Spring,HH,H,H,86.99211276,2.24025974,17.09850746,13.81322715,3.285280317,0.131020777,1.927028818,0.313230922,7106,Prophet,HH,S,60DPW,4,Spring,2022,314.1,0.9525179856115109,0.8375165125495376,1.0221238938053097,43.65,11.019279071,15.873490487,1.731715453,0.6941938246048983,26.892769557999998,7.58,1.66,5.19,0.3198458574181117,0.4,0.31,0.02,21.8,68.5,5.3,4.1,0.3,11.13,13.1,38.1,34.2,11.7,34.3,22.9,321,5.4,2.23,93.74,0.001,38.94,24.06,521.16,2.97,397.77,404.5,1087.89,960.44,146.38,9255.34,133.57,<4,0,128,7,.,.
2201,1,2209,Spring,HH,H,H,86.99211276,2.24025974,17.09850746,13.81322715,3.285280317,0.131020777,1.927028818,0.313230922,7106,Prophet,HH,S,28DF,5,Spring,2022,373.5,1.0992458521870287,1.2566105769230769,0.8946716232961588,22.03,9.432610627,15.205307437,3.2543249139999997,0.6203498788881476,24.637918064,10.73,4.63,5.48,0.844890510948905,0.47,0.14,0.01,43.1,51.1,4.5,1.3,0,9.78,12,32.5,33.3,12.3,36.8,25.1,800,4.7,1.58,7.67,0.001,0.001,220.9,105.57,0.87,99.92,95.24,634.89,476.03,228.65,489.02,49.71,<4,0,64,6,.,.
2202,2,2209,Spring,HH,H,H,69.61268763,1.467532468,10.7390625,10.1207424,0.6183201,0.136653685,1.71119199,-0.243659522,5081,Magnitude,HH,S,Brand,1,Spring,2022,129.6,0.792861695347355,0.2877868245743893,3.3280674038967875,1.102,7.985437929,1.869727618,0.9785824030000001,4.270909758257633,9.855165547,11.11,3.4,7.07,0.48090523338048086,0.41,0.18,0.05,30.6,63.6,3.7,1.6,0.5,10.2,12.7,36.5,35.8,12.5,35,20.4,668,4.8,2.25,1.04,0.001,0.001,20.45,51.64,0.35,12.19,93.89,921.16,472.26,35.46,67.15,98.7,<4,0,16,4,.,.
2202,2,2209,Spring,HH,H,H,69.61268763,1.467532468,10.7390625,10.1207424,0.6183201,0.136653685,1.71119199,-0.243659522,5081,Magnitude,HH,S,Wean,2,Spring,2022,226.35,0.5549263873159683,1.6305683563748083,0.7796296296296296,19.21,9.742845011,5.013528194,2.085485769,1.9433111042758004,14.756373205,11.89,3.04,8.23,0.36938031591737547,0.4,0.16,0.06,25.6,69.2,3.4,1.3,0.5,9.36,12.5,34.6,36.9,13.4,36.3,25.9,728,4.8,1.9,5.02,0.001,10.28,12.05,67.61,523.34,53.47,152.45,1090.61,453.38,37.25,150.94,170.86,<4,0,256,8,.,.
2202,2,2209,Spring,HH,H,H,69.61268763,1.467532468,10.7390625,10.1207424,0.6183201,0.136653685,1.71119199,-0.243659522,5081,Magnitude,HH,S,14DPW,3,Spring,2022,.,0.6060377358490565,0.8715596330275228,0.44754464285714285,17.96,9.916371604,7.7641357079999995,2.19023104,1.2772022510866705,17.680507312,7.47,1.48,5.68,0.2605633802816901,0.21,0.08,0.02,19.8,76,2.8,1.1,0.3,9.43,12.5,34.6,36.7,13.2,36.1,24.8,543,4.4,0.26,14.01,0.001,0.001,14.8,75.93,431.98,80.24,145.51,680.12,508.07,26.91,332.46,78.77,<4,0,512,9,.,.
2202,2,2209,Spring,HH,H,H,69.61268763,1.467532468,10.7390625,10.1207424,0.6183201,0.136653685,1.71119199,-0.243659522,5081,Magnitude,HH,S,60DPW,4,Spring,2022,241.65,.,.,.,22.71,8.404349409,7.7641357079999995,2.0055049339999997,1.08245781952785,16.168485117,9.32,2.62,6.33,0.4139020537124803,0.15,0.18,0.04,28.1,67.9,1.6,2,0.4,8.45,12.2,36.5,43.2,14.5,33.5,24.5,148,4.9,2.65,2.51,0.001,14.96,16.9,107.6,10.01,26.85,63.95,901.99,212.16,33.39,184.52,31.61,<4,0,128,7,.,.
2202,2,2209,Spring,HH,H,H,69.61268763,1.467532468,10.7390625,10.1207424,0.6183201,0.136653685,1.71119199,-0.243659522,5081,Magnitude,HH,S,28DF,5,Spring,2022,335.7,5.557835820895523,0.5599571734475375,0.6861736334405144,4.867,8.871485243,5.700169551,2.772548364,1.5563546248275448,14.571654794,8.22,1.6,5.34,0.299625468164794,1.14,0.13,0.01,19.5,64.9,13.9,1.6,0.1,7.34,11.3,31.3,42.7,15.4,36,25.1,510,6.4,1.11,24.88,0.001,105,21.17,103.54,9.74,138.92,92.26,535.14,447.96,32.4,1327.54,70.36,<4,0,512,9,.,.
2205,2,2209,Spring,HH,H,H,96.88800382,2.422077922,14.6030303,15.74279943,-1.139769131,0.165861323,1.94998226,0.472095662,6015,Regiment,HH,S,Brand,1,Spring,2022,189,1.3443328550932567,0.30181110976054454,0.9346733668341708,5.541,10.957043598999999,2.959434753,1.378819048,3.7024109377281476,13.916478351999999,10.72,3.22,6.55,0.49160305343511457,0.76,0.12,0.07,30,61.1,7,1.2,0.7,9.24,13,37.1,40.1,14.1,35.2,21.4,651,5.8,2.94,1.65,0.001,0.001,17.61,49.29,1.82,0.001,54.27,1044.26,502.22,46.01,87.73,68.92,16,4,128,7,.,.
2205,2,2209,Spring,HH,H,H,96.88800382,2.422077922,14.6030303,15.74279943,-1.139769131,0.165861323,1.94998226,0.472095662,6015,Regiment,HH,S,Wean,2,Spring,2022,302.40000000000003,.,.,.,7.704,9.742845011,11.331691872,1.464779658,0.8597873222333238,21.074536883,8,2.03,5.58,0.3637992831541218,0.26,0.08,0.05,25.4,69.7,3.2,1,0.7,8.05,11.9,33.4,41.4,14.8,35.6,25.8,502,5.7,1.72,5.28,0.001,0.001,0.68,65.65,1.21,26.18,107.44,667.04,444.15,64.4,429.11,73.11,<4,0,128,7,.,.
2205,2,2209,Spring,HH,H,H,96.88800382,2.422077922,14.6030303,15.74279943,-1.139769131,0.165861323,1.94998226,0.472095662,6015,Regiment,HH,S,14DPW,3,Spring,2022,.,0.8548736462093864,0.7707006369426751,0.7363344051446945,20.32,9.560327762,11.331691872,5.886722553999999,0.8436805262613127,20.892019634,7.07,0.94,5,0.188,0.89,0.17,0.07,13.2,70.7,12.6,2.5,1,6.87,10.5,29.2,42.5,15.2,35.8,23.8,241,5.9,2.04,21.69,0.001,10.28,2.96,100.39,0.69,114.06,99.67,897.46,662.49,77.43,1123.97,46.25,<4,0,128,7,.,.
2205,2,2209,Spring,HH,H,H,96.88800382,2.422077922,14.6030303,15.74279943,-1.139769131,0.165861323,1.94998226,0.472095662,6015,Regiment,HH,S,60DPW,4,Spring,2022,335.7,0.7105809128630707,0.8135788262370541,0.8124293785310734,22.240000000000002,10.803656744000001,13.329560503,3.022261186,0.8105035977419128,24.133217247,8.37,2.16,5.78,0.3737024221453287,0.17,0.19,0.07,25.8,69.1,2.1,2.2,0.8,7.58,11.8,35.5,46.9,15.5,33.2,22.8,506,6.3,1.81,1.34,0.001,0.001,21.89,28.38,0.87,5.58,48.69,744.33,226.91,51.22,72.93,30.96,<4,0,32,5,.,.
2205,2,2209,Spring,HH,H,H,96.88800382,2.422077922,14.6030303,15.74279943,-1.139769131,0.165861323,1.94998226,0.472095662,6015,Regiment,HH,S,28DF,5,Spring,2022,330.75,.,.,.,5.474,7.799712722,11.664756171,2.3888836860000002,0.6686563017400254,19.464468893,9.32,2.51,5.93,0.4232715008431703,0.76,0.1,0.02,26.9,63.7,8.1,1.1,0.2,6.26,10.4,29.7,47.4,16.6,35.1,26,323,7.2,1.85,29.2,0.001,0.001,6.72,153.07,0.69,157.79,123.41,445.04,628.97,58.71,1995.91,82.12,<4,0,32,5,.,.
2206,1,2209,Spring,HH,H,H,93.30292312,1.733766234,17.45671642,14.62681131,2.829905111,0.099318004,1.973523571,-0.239757337,7135,Regiment,HH,S,Brand,1,Spring,2022,181.8,0.7339385474860336,0.8127443315089914,0.9344680851063828,11.290000000000001,11.80892665,4.262870341,2.30860471,2.770181991326956,16.071796991,10.18,3.27,6.32,0.5174050632911392,0.39,0.15,0.05,32.2,62,3.9,1.4,0.5,9.86,12.5,35.5,36,12.7,35.4,22.3,698,4.9,5.25,2.06,0.001,0.001,10.69,49.29,1.04,21.94,69.95,1130.27,479.52,42.74,134.61,124.42,4,2,<8,0,.,.
2206,1,2209,Spring,HH,H,H,93.30292312,1.733766234,17.45671642,14.62681131,2.829905111,0.099318004,1.973523571,-0.239757337,7135,Regiment,HH,S,Wean,2,Spring,2022,321.3,0.9509329647546647,1.0154130702836004,0.8538785327720988,1.7810000000000001,11.80892665,13.097248971,2.987047939,0.9016341276055292,24.906175621000003,13.7,3.46,9.49,0.36459430979978924,0.43,0.27,0.05,25.3,69.3,3.1,2,0.3,9.13,12.6,35.2,38.5,13.8,35.8,25,639,5,11.52,2.48,0.001,40.73,10.69,65,0.001,22.68,93.89,1466.48,535.07,61.84,137.85,169.26,<4,0,1024,10,.,.
2206,1,2209,Spring,HH,H,H,93.30292312,1.733766234,17.45671642,14.62681131,2.829905111,0.099318004,1.973523571,-0.239757337,7135,Regiment,HH,S,14DPW,3,Spring,2022,.,1.317702227432591,0.9424943988050786,1.4716821639898563,21.150000000000002,9.716499215,12.009354264,3.197913167,0.8090775741479117,21.725853479,9.08,1.78,6.73,0.26448736998514116,0.34,0.18,0.05,19.6,74.1,3.9,1.9,0.5,7.66,10.7,29.5,38.5,14,36.3,23.4,662,4.8,10.02,12.41,0.001,23.85,26.25,44.42,0.18,21.57,127.02,633.43,444.7,55.52,134.61,92.49,<4,0,1024,10,.,.
2206,1,2209,Spring,HH,H,H,93.30292312,1.733766234,17.45671642,14.62681131,2.829905111,0.099318004,1.973523571,-0.239757337,7135,Regiment,HH,S,60DPW,4,Spring,2022,332.55,0.8657289002557544,0.9337094499294781,0.8091603053435114,4.436,11.861119605,13.761479566,6.536219038,0.8619072933338395,25.622599171,8.38,1.72,6.03,0.28524046434494194,0.51,0.11,0.01,20.5,71.9,6.1,1.4,0.1,8.02,11.6,33.8,42.1,14.5,34.4,23.7,419,5.9,25.29,32.97,0.001,0.001,14.8,132.23,2.97,83.64,117.55,1377.99,405.78,61.64,1072.87,41.49,<4,0,512,9,.,.
2206,1,2209,Spring,HH,H,H,93.30292312,1.733766234,17.45671642,14.62681131,2.829905111,0.099318004,1.973523571,-0.239757337,7135,Regiment,HH,S,28DF,5,Spring,2022,394.2,0.3658153241650295,0.993099787685775,3.705758426966291,10.1,14.028011466,15.636262734999999,2.906334951,0.8971460574527115,29.664274200999998,9.6,3.3,5.54,0.595667870036101,0.58,0.16,0.02,34.4,57.7,6,1.7,0.2,6.65,10,27.4,41.3,15.1,36.5,27.8,415,6.4,4.63,21.73,0.001,0.001,26.25,92.1,0.35,62.65,90.99,778.63,496.9,57.53,732.07,106.35,<4,0,512,9,.,.
2217,2,2209,Spring,HL,H,L,92.55027468,1.714285714,12.45820896,14.47626846,-2.018059509,0.137602903,1.887000903,-0.172715189,7132,Fortune,HL,S,Brand,1,Spring,2022,165.15,1.680672268907563,0.9990942028985506,1.2459627329192546,32.15,10.879961725,3.118478043,1.107164803,3.488869113387565,13.998439767999999,13.27,3.86,8.52,0.45305164319248825,0.74,0.11,0.04,29.1,64.2,5.6,0.8,0.3,10.11,14.8,41.2,40.7,14.7,36,21.7,272,5.1,7.29,3.03,0.001,0.001,24.79,79.89,0.001,14.59,246.06,1211.37,480.05,47.89,147.65,75.72,16,4,128,7,.,.
2217,2,2209,Spring,HL,H,L,92.55027468,1.714285714,12.45820896,14.47626846,-2.018059509,0.137602903,1.887000903,-0.172715189,7132,Fortune,HL,S,Wean,2,Spring,2022,286.2,1.164983164983165,1.0614084507042254,1.0985732814526588,13.6,11.948913451,8.005918196,2.3984826200000002,1.4925100604912551,19.954831647,15.07,2.68,11.56,0.23183391003460208,0.57,0.24,0.02,17.8,76.7,3.8,1.6,0.1,9.47,14.8,41.1,43.4,15.6,36,25.8,541,5.9,3.88,14.76,0.001,0.001,13.42,114.4,0.001,81.76,157.14,1188.9,537.18,51.02,801.9,105.55,4,2,32,5,.,.
2217,2,2209,Spring,HL,H,L,92.55027468,1.714285714,12.45820896,14.47626846,-2.018059509,0.137602903,1.887000903,-0.172715189,7132,Fortune,HL,S,14DPW,3,Spring,2022,.,.,.,.,26.29,12.788366586999999,9.702545658,3.21036956,1.3180424022489046,22.490912244999997,11.73,3.05,7.87,0.38754764930114355,0.57,0.11,0.13,26,67.1,4.9,0.9,1.1,8.26,13.2,36.4,44.1,16,36.2,23.7,409,5.8,9.39,9.07,0.001,51.58,50868.94,92.77,0.01,73.61,114.57,867,459.87,44.85,421.23,53.4,<4,0,128,7,.,.
2217,2,2209,Spring,HL,H,L,92.55027468,1.714285714,12.45820896,14.47626846,-2.018059509,0.137602903,1.887000903,-0.172715189,7132,Fortune,HL,S,60DPW,4,Spring,2022,317.7,.,.,.,37.9,10.347004204,7.580391315000001,3.2354184100000003,1.3649696663449884,17.927395519,11.83,3.66,7.7,0.4753246753246753,0.24,0.14,0.09,30.9,65.1,2,1.2,0.8,8.7,14.2,42.1,48.3,16.3,33.7,22.8,468,5.8,1.51,9.43,0.001,0.001,22.61,49.08,0.01,49.67,90.45,816.27,247.02,50.5,546.11,38.29,<4,0,32,5,.,.
2217,2,2209,Spring,HL,H,L,92.55027468,1.714285714,12.45820896,14.47626846,-2.018059509,0.137602903,1.887000903,-0.172715189,7132,Fortune,HL,S,28DF,5,Spring,2022,319.95,0.8226392251815979,1.0064829821717989,1.0809214412285884,25.34,8.208096242,8.033178969,2.745381832,1.0217743528029197,16.241275211,9.7,1.74,7.41,0.23481781376518218,0.43,0.1,0.02,17.9,76.4,4.5,1,0.2,7,12.3,34,48.6,17.6,36.2,26.9,463,6.1,3.93,6.84,0.001,0.001,9.35,69.36,0.18,38.86,120.26,709.08,389.68,64.25,295.06,50.18,<4,0,64,6,.,.
3009,4,2311,Spring,HH,H,H,97.11652618,1.922077922,18.35774648,16.37579748,1.981949004,0.104701191,2.168273937,-0.246196015,1125,Regiment,HH,S,Brand,1,Spring,2023,158.85,.,.,.,.,.,.,.,.,.,13.61,2.55,10.23,0.24926686217008795,0.68,0.13,0.02,18.8,75.1,5,1,0.1,9.7,12,33.7,34.7,12.4,35.7,19.7,802,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3009,4,2311,Spring,HH,H,H,97.11652618,1.922077922,18.35774648,16.37579748,1.981949004,0.104701191,2.168273937,-0.246196015,1125,Regiment,HH,S,Wean,2,Spring,2023,265.5,.,.,.,.,.,.,.,.,.,14.32,2.69,10.54,0.2552182163187856,0.57,0.46,0.06,18.8,73.6,4,3.2,0.4,8.78,11.6,32.3,36.8,13.2,35.8,22.5,623,5.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3009,4,2311,Spring,HH,H,H,97.11652618,1.922077922,18.35774648,16.37579748,1.981949004,0.104701191,2.168273937,-0.246196015,1125,Regiment,HH,S,14DPW,3,Spring,2023,280.8,.,.,.,.,.,.,.,.,.,14.18,2.52,10.91,0.230980751604033,0.58,0.14,0.03,17.8,76.9,4.1,1,0.2,8.03,10.9,30.2,37.6,13.6,36.1,22.8,555,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3009,4,2311,Spring,HH,H,H,97.11652618,1.922077922,18.35774648,16.37579748,1.981949004,0.104701191,2.168273937,-0.246196015,1125,Regiment,HH,S,60DPW,4,Spring,2023,304.65000000000003,.,.,.,.,.,.,.,.,.,12.82,4.01,8.34,0.48081534772182255,0.33,0.12,0.02,31.3,65.1,2.5,0.9,0.2,9.03,12.1,34.3,38,13.4,35.3,21.3,947,4.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3009,4,2311,Spring,HH,H,H,97.11652618,1.922077922,18.35774648,16.37579748,1.981949004,0.104701191,2.168273937,-0.246196015,1125,Regiment,HH,S,28DF,5,Spring,2023,369,.,.,.,.,.,.,.,.,.,11.78,2.9,8.14,0.3562653562653562,0.59,0.13,0.02,24.6,69.1,5,1.1,0.2,7.28,10.6,29.2,40.1,14.5,36.3,25.4,734,5.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3012,4,2311,Spring,HH,H,H,92.95695717,1.935064935,16.51267606,15.75145868,0.761217377,0.117186635,2.0996784,-0.164613464,1144,Peyton,HH,S,Brand,1,Spring,2023,145.8,.,.,.,.,.,.,.,.,.,10.8,2.6,7.36,0.3532608695652174,0.64,0.17,0.03,24,68.2,5.9,1.6,0.3,13.36,14.9,42.1,31.5,11.2,35.4,22.8,544,4.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3012,4,2311,Spring,HH,H,H,92.95695717,1.935064935,16.51267606,15.75145868,0.761217377,0.117186635,2.0996784,-0.164613464,1144,Peyton,HH,S,Wean,2,Spring,2023,222.3,.,.,.,.,.,.,.,.,.,13.58,3.49,9.01,0.38734739178690347,0.73,0.29,0.06,25.7,66.3,5.5,2.1,0.4,8.04,10.5,28.5,35.5,13,36.7,23.1,350,5.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3012,4,2311,Spring,HH,H,H,92.95695717,1.935064935,16.51267606,15.75145868,0.761217377,0.117186635,2.0996784,-0.164613464,1144,Peyton,HH,S,14DPW,3,Spring,2023,250.20000000000002,.,.,.,.,.,.,.,.,.,13.13,4.91,7.25,0.6772413793103449,0.65,0.27,0.05,37.4,55.2,5,2.1,0.3,8.52,10.8,29.4,34.5,12.7,36.8,23.3,644,4.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
3012,4,2311,Spring,HH,H,H,92.95695717,1.935064935,16.51267606,15.75145868,0.761217377,0.117186635,2.0996784,-0.164613464,1144,Peyton,HH,S,60DPW,4,Spring,2023,286.65000000000003,.,.,.,.,.,.,.,.,.,10.83,2.8,7.16,0.39106145251396646,0.6,0.22,0.05,25.8,66.1,5.6,2.1,0.4,10.78,12.9,36.4,33.8,12,35.4,22.9,537,5.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
